Roller Coaster,Amusement Park,Type,Design,Status,Opened
Monster Mouse,Pacific Ocean Park,Steel,Sit Down,Relocated,1964-01-01
Monster Mouse,Six Gun Territory,Steel,Sit Down,,
Monster Mouse,Legend City,Steel,Sit Down,,1968-01-01
Monster Mouse,Tinkertown Family Fun Park,Steel,Sit Down,,2003-01-01
Monster Mouse,Playland,Steel,Sit Down,Relocated,
Monster Mouse,Rocky Glen,Steel,Sit Down,,1982-01-01
Monster Mouse,Amusement Park Drive In,Steel,Sit Down,SBNO,2011-01-01
Monster Mouse,Jack and Jill Amusement Park,Steel,Sit Down,,
Monster Mouse,Parque Acuatico Rey Park,Steel,Sit Down,SBNO,2013-01-01
Monster Rat,Mega Wisata Icakan,Steel,Sit Down,,2013-01-01
Monstre,La Ronde,Wood,Sit Down,Operating,1985-01-01
Montagna,Magic Park,Steel,Sit Down,Operating,2001-01-01
Montagne du Dragon,Bal Parc,Steel,Sit Down,,2008-01-01
Montagne Russa,Esposizione d'Arte Decorativa Moderna,Wood,Sit Down,,1902-01-01
Montagne Russe,Zoosafari Fasanolandia,Steel,Sit Down,Operating,1986-01-01
Montagne Russe,Sindibad,Steel,Sit Down,,2001-01-01
Montagne Russe,Crazy Park,Steel,Sit Down,,2014-01-01
Montagne Russe,FFA Parc d’Attraction,Steel,Sit Down,Operating,2018-01-01
Montagne Russe de Lulu,Pays des Merveilles,Steel,Sit Down,Operating,2002-01-01
Montagnes du Grand Canyon,OK Corral,Steel,Sit Down,Relocated,2002-01-01
Montagnes Russes,Old Indiana Fun-n-Water Park,Steel,Sit Down,Relocated,1985-01-01
Montagnes Russes,La Ronde,Steel,Sit Down,Relocated,1971-01-01
Montaña China,ExpoCuba,Steel,Sit Down,Operating,2007-01-01
Montaña Dragón,Fantasilandia,Steel,Sit Down,Operating,2004-01-01
Montaña Dragon,Mampato,Steel,Sit Down,,2006-01-01
Montaña Dragón,Atlantic Park,Steel,Sit Down,Operating,2018-01-01
Montana Ghibli,Parque Diversiones,Steel,Sit Down,Operating,1984-01-01
Montaña Loca,Parque Los Valentinos,Steel,Sit Down,Operating,2018-01-01
Montaña Loco,Parque de Ferias San Jacinto,Steel,Sit Down,,2013-01-01
Montaña Mágica,Montaña Mágica,Steel,Sit Down,,2008-01-01
Montaña Power Dragon,Mampato,Steel,Sit Down,Operating,2016-01-01
Montaña Ratón,Granja Villa,Steel,Sit Down,Operating,2002-01-01
Montaña Rusa,La Feria Chapultepec Magico,Wood,Sit Down,SBNO,1964-01-01
Montaña Rusa,Bosque Mágico,Steel,Sit Down,,1993-01-01
Montaña Rusa,Parque Del Café,Steel,Sit Down,Operating,1999-01-01
Montaña Rusa,Salitre Magico,Steel,Sit Down,Operating,2000-01-01
Montana Rusa,Camelot Park,Steel,Sit Down,Relocated,1998-01-01
Montaña Rusa,Tivoli World,Steel,Sit Down,Operating,1972-01-01
Montaña Rusa,Tibidabo,Steel,Sit Down,,1961-01-01
Montana Rusa,Salitre Magico,Steel,Sit Down,,
Montaña Rusa,Mundo Divertido,Steel,Sit Down,,1993-01-01
Montaña Rusa,Mundo Divertido,Steel,Sit Down,,1993-01-01
Montaña Rusa,Diverland,Steel,Sit Down,Operating,1983-01-01
Montaña Rusa,Parque Lenin,Steel,Sit Down,,1985-01-01
Montaña Rusa,Todo en Uno,Steel,Sit Down,,2002-01-01
Montaña Rusa,Parque Italo Americano,Steel,Sit Down,,2001-01-01
Montaña Rusa,Isla del Coco,Wood,Sit Down,,1951-01-01
Montaña Rusa,Aventura Center,Steel,Sit Down,Relocated,2003-01-01
Montaña Rusa,Parque Luján,Steel,Sit Down,Operating,1998-01-01
Montaña Rusa,Neverland Park,Steel,Sit Down,Operating,2003-01-01
Montaña Rusa,Jalisco Park,Steel,Sit Down,,2000-01-01
Montaña Rusa,Mundo Divertido,Steel,Sit Down,,2002-01-01
Montaña Rusa,Mampato,Steel,Sit Down,,2004-01-01
Montana Rusa,Juegos del Parque Rodó,Steel,Sit Down,,1993-01-01
Montaña Rusa,Parque Norte,Steel,Sit Down,,2005-01-01
Montaña Rusa,Isla del Coco,Steel,Sit Down,,2008-01-01
Montaña Rusa,Parque Lenin,Steel,Sit Down,,2006-01-01
Montaña Rusa,Pola Park,Steel,Sit Down,Operating,2010-01-01
Montaña Rusa,Parque de Atracciones de Montjuic,Wood,Sit Down,,1966-01-01
Montaña Rusa,Parque Bicentenario,Steel,Sit Down,Operating,2009-01-01
Montaña Rusa,Karting Cross,Steel,Sit Down,SBNO,2009-01-01
Montaña Rusa,Diverxity,Steel,Sit Down,Operating,2003-01-01
Montaña Rusa,Acuaparque de la Caña,Steel,Sit Down,,2000-01-01
Montaña Rusa,Smir Park,Steel,Sit Down,Operating,2009-01-01
Montaña Rusa,Guatemala National Fair,Wood,Sit Down,,1936-01-01
Montaña Rusa,M'nar Park,Steel,Sit Down,Operating,2008-01-01
Montaña Rusa,Peko's Multiparque,Steel,Sit Down,Operating,2004-01-01
Montaña Rusa,Aventura Center,Steel,Sit Down,,2012-01-01
Montaña Rusa,Teleferico San Jacinto,Steel,Sit Down,,1977-01-01
Montaña Rusa,Space Playworld,Steel,Sit Down,,2012-01-01
Montaña Rusa,Dito Park,Steel,Sit Down,Operating,2005-01-01
Montaña Rusa,Chicolandia,Steel,Sit Down,Operating,2010-01-01
Montana Rusa,RAF Park,Steel,Sit Down,,2012-01-01
Montaña Rusa,Parque de Palatino,Wood,Sit Down,,1906-01-01
Montana Rusa,Casino de la Arrabassada,Wood,Sit Down,,1910-01-01
Montaña Rusa,Buin Park,Steel,Sit Down,,2009-01-01
Montaña Rusa,MundoPark,Steel,Sit Down,Relocated,2003-01-01
Montaña Rusa,Guatemala National Fair,Wood,Sit Down,,1953-01-01
Montaña Rusa,Holiday World - Wooland Fun Park,Steel,Sit Down,Operating,2019-01-01
Montaña Rusa,Parque Luna,Wood,Sit Down,,1906-01-01
Montaña Rusa,Turó-Park,Wood,Sit Down,,1915-01-01
Montaña Rusa Ala Delta,Parque de Diversiones Quiqueland,Steel,Inverted,SBNO,2009-01-01
Montaña Rusa Infantil,Parque de la Ciudad,Steel,Sit Down,,1982-01-01
Montaña Rusa Infantil,Tivoli World,Steel,Sit Down,Operating,1972-01-01
Montaña Rusa Infantil,Diverland,Steel,Sit Down,Operating,2010-01-01
Montaña Suiza,Parque de Atracciones Monte Igueldo,Steel,Sit Down,Operating,1928-01-01
Montanha da Leba,Ulengo Center Glakeni,Steel,Sit Down,Operating,2015-01-01
Montanha do Moco,Ulengo Center Glakeni,Steel,Sit Down,Operating,2015-01-01
Montanha Espacial,Tivoli Park,Steel,Sit Down,Relocated,1983-01-01
Montanha Espacial,Luna Park,Steel,Sit Down,Relocated,
Montanha Mágica,Bracalândia,Steel,Sit Down,Relocated,2001-01-01
Montanha Mágica,Magikland,Steel,Sit Down,Operating,2010-01-01
Montanha Maluca,Neo Geo Family,Steel,Sit Down,Operating,2019-01-01
Montanha Russa,Fantasy Place,Steel,Sit Down,Relocated,1995-01-01
Montanha Russa,Walter World,Steel,Sit Down,Operating,1998-01-01
Montanha Russa,Parque Trombini,Steel,Sit Down,,
Montanha Russa,Parque de Diversões Marisa,Steel,Sit Down,Relocated,1996-01-01
Montanha Russa,Neo Geo Family,Steel,Sit Down,Operating,2003-01-01
Montanha Russa,Funcenter,Steel,Sit Down,Relocated,1997-01-01
Montanha Russa,Aquashow Family Park,Steel,Sit Down,Operating,2006-01-01
Montanha Russa,Mirabilandia,Steel,Sit Down,,1994-01-01
Montanha Russa,American Park,Steel,Sit Down,,1997-01-01
Montanha Russa,Play Kid,Steel,Sit Down,Operating,1993-01-01
Montanha Russa,Bracalândia,Steel,Sit Down,,1988-01-01
Montanha Russa,Park Trombini,Steel,Sit Down,Operating,2003-01-01
Montanha Russa,Parque de Diversões Marisa,Steel,Sit Down,Operating,2013-01-01
Montanha Russa,Parque Shanghai,Wood,Bobsled,,
Montanha Russa,Parque Shanghai,Wood,Sit Down,,1947-01-01
Montanha Russa,Funny Days,Steel,Sit Down,Operating,2009-01-01
Montanha Russa,Cakky Balaco,Steel,Sit Down,,2009-01-01
Montanha Russa,Uni Duni TÊ,Steel,Suspended,Operating,2009-01-01
Montanha Russa,Collors,Steel,Sit Down,,2009-01-01
Montanha Russa,Parque Guaíba,Steel,Sit Down,,2011-01-01
Montanha Russa,Aquarela Kids,Steel,Suspended,,2011-01-01
Montanha Russa,Parc Magique,Steel,Sit Down,Relocated,2011-01-01
Montanha Russa,Mirage Park,Steel,Sit Down,,
Montanha Russa,Parque de Diversão Barilândia,Steel,Sit Down,Operating,2007-01-01
Montanha Russa,Viva um Sonho Buffet,Steel,Sit Down,Operating,2010-01-01
Montanha Russa,Buffet Mediterraneo - Unidade Araci,Steel,Suspended,,2008-01-01
Montanha Russa,Village Kids Buffet,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Era Uma Vez Festas Infantis,Steel,Suspended,Operating,2006-01-01
Montanha Russa,Estação do Faz de Conta,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Planet Mundi,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Kids and Kids,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Planeta Kids,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Ilha do Tesouro,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Spazio Arcobaleno,Steel,Sit Down,Operating,2011-01-01
Montanha Russa,Buffet Mega Point,Steel,Sit Down,Operating,2012-01-01
Montanha Russa,Parque Shanghai,Wood,Sit Down,Relocated,1938-01-01
Montanha Russa,Buffet Bosque Encantado,Steel,Suspended,Operating,2013-01-01
Montanha Russa,Parque dos Paturis,Steel,Sit Down,,2016-01-01
Montanha Russa,Parque do Golinha,Steel,Sit Down,Operating,2017-01-01
Montanha Russa do Astronauta,Parque da Mônica,Steel,Sit Down,Operating,1997-01-01
Montańita,Parque Eme,Steel,Sit Down,Operating,1989-01-01
Montanita,Juegos Mecánicos Calima,Steel,Sit Down,Operating,1997-01-01
Montanita,Juegos Mecánicos Pereira,Steel,Sit Down,Operating,1997-01-01
Montañita Rusa,Mundo Aventura,Steel,Sit Down,Operating,1998-01-01
Montañita Rusa Minera,Chicolandia,Steel,Sit Down,Operating,2011-01-01
Montañita Rusa Tornado,Divertilandia,Steel,Sit Down,Operating,2004-01-01
Mont Blank,Edenlandia,Steel,Sit Down,,
Monte Aurora,Terra Encantada,Steel,Sit Down,Relocated,1999-01-01
Monte Carlo Racetrack,Happy Valley,Steel,Sit Down,Operating,2012-01-01
Monte Carlo Track,Happy Valley,Steel,Sit Down,Operating,2017-01-01
Monte Coaster,Freizeitpark Monte Kaolino,Steel,Sit Down,Operating,2007-01-01
Monte Makaya,Terra Encantada,Steel,Sit Down,Relocated,1998-01-01
Montezooma's Revenge,Knott's Berry Farm,Steel,Sit Down,Operating,1978-01-01
Montezum,Hopi Hari,Wood,Sit Down,Operating,1999-01-01
Montu,Busch Gardens Tampa,Steel,Inverted,Operating,1996-01-01
Moon Car,Baotou Leyuan,Steel,Sit Down,,2008-01-01
Moon Raker,Nicco Park,Steel,Sit Down,Operating,2006-01-01
Moon Raker,Nandan Park,Steel,Sit Down,Operating,2010-01-01
Moon Rocket,Hocus Pocus Park,Steel,Sit Down,,1966-01-01
Moonsault Scramble,Fuji-Q Highland,Steel,Sit Down,,1983-01-01
Morgawr,Camel Creek Adventure Park,Steel,Sit Down,Operating,2010-01-01
Moselbob,Freizeitsee Triolago,Steel,Sit Down,Operating,2010-01-01
Moto Bala,Mundo Petapa,Steel,Sit Down,Operating,2010-01-01
Moto Coaster,Six Flags Darien Lake,Steel,Sit Down,Operating,2008-01-01
Moto Coaster,Jin Jiang Action Park,Steel,Sit Down,Operating,2009-01-01
Moto Coaster,Penglai Euro Park,Steel,Sit Down,Operating,2013-01-01
Moto Coaster,Foreigner Street,Steel,Sit Down,,2012-01-01
Moto Coaster,Max Wonder Park,Steel,Sit Down,Operating,2016-01-01
MotoGee,Särkänniemi Amusement Park,Steel,Sit Down,Operating,2010-01-01
Motorbike Launch Coaster,Chimelong Paradise,Steel,Sit Down,Operating,2006-01-01
Motorbike Roller Coaster,Happy World,Steel,Sit Down,Operating,2011-01-01
Motorbike Roller Coaster,Panda Paradise,Steel,Sit Down,Operating,2013-01-01
Motorbike Roller Coaster,Wuhan Zhongshan Park,Steel,Sit Down,Operating,2014-01-01
Motor Coaster,Quancheng Euro Park,Steel,Sit Down,Operating,2014-01-01
Motorcycle Roller Coaster,Great Xingdong Tourist World,Steel,Sit Down,Operating,2018-01-01
Motorized Roller Coaster,Sinma Kingdom,Steel,Sit Down,Operating,2014-01-01
Motor Rider,Lewa Adventure,Steel,Sit Down,Operating,2015-01-01
Motor Roller Coaster,Yingze Park,Steel,Sit Down,,2013-01-01
Motor Roller Coaster,Galaxy Land Theme Park,Steel,Sit Down,SBNO,2016-01-01
Motorworld Express,Motor World,Steel,Sit Down,,2005-01-01
Mountain Caterpillar Railway,Southport Pleasureland,Wood,Sit Down,,1925-01-01
Mountain Coaster,Rusutsu Resort,Steel,Sit Down,Operating,1984-01-01
Mountain Coaster,Jiminy Peak Mountain Resort,Steel,Sit Down,Operating,2006-01-01
Mountain Coaster,Cranmore Mountain Adventure Park,Steel,Sit Down,Operating,2010-01-01
Mountain Coaster,Park City Mountain Resort,Steel,Sit Down,Operating,2006-01-01
Mountain Coaster,Snowbird,Steel,Sit Down,Operating,2012-01-01
Mountain Coaster,Wisp Resort,Steel,Sit Down,Operating,2007-01-01
Mountain Coaster,Camelback Mountain Adventures,Steel,Sit Down,Operating,2012-01-01
Mountain Coaster,Gunstock Mountain Resort,Steel,Sit Down,Operating,2016-01-01
Mountain Coaster,Hosokura Mine Park,Steel,Sit Down,SBNO,
Mountain Coaster,Cypress Mountain,Steel,Sit Down,Under Construction,2021-01-01
Mountain Dip,Rocky Glen,Wood,Sit Down,,1924-01-01
Mountain Express,Six Flags Magic Mountain,Steel,Sit Down,Relocated,1973-01-01
Mountain Flyer,Mountain Park,Wood,Sit Down,,1929-01-01
Mountain-Luge,Hautacam Parc de Loisirs,Steel,Sit Down,Operating,2007-01-01
Mountain Pipe Coaster,Camp Fortune,Steel,Sit Down,Under Construction,2021-01-01
Mountain Railway,Anglo-American Exhibition,Wood,Sit Down,,1908-01-01
Mountain Railway,Scottish Exhibition of National History Art and Industry,Wood,Sit Down,,1911-01-01
Mountain Scenic Railway,White City,Wood,Sit Down,,1906-01-01
Mountain Scenic Railway,Liverpool Exhibition,Wood,Sit Down,,1913-01-01
Mountain Slides,Manara Cliff,Steel,Sit Down,Operating,2000-01-01
Mountain Speedway,Crystal Palace Park,Wood,Sit Down,,1911-01-01
Mountain Speedway,Fairmount Park,Wood,Sit Down,,1925-01-01
Mountain Train,Hafetz Hayim,Steel,Sit Down,Operating,2006-01-01
Mountain Twister,Régie des Saisies,Steel,Sit Down,Operating,2009-01-01
Mountain Voyage,Oriental Legend,Steel,Sit Down,Operating,2019-01-01
Mount Coaster,Maya Cable Amusement Park,Steel,Sit Down,,1955-01-01
Mount Mara,Bobbejaanland,Steel,Sit Down,Operating,1989-01-01
Mount Rocky Coaster,Tobu Zoo Park,Steel,Sit Down,,1989-01-01
Mount Tanggula,Fantawild Adventure,Steel,Sit Down,Operating,2012-01-01
Mount Tanggula,Fantawild Dreamland,Steel,Sit Down,Operating,2013-01-01
Mount Tanggula,Fantawild Dream Kingdom,Steel,Sit Down,Operating,2011-01-01
Mount Tanggula,Fantawild Theme Park,Steel,Sit Down,Operating,2015-01-01
Mount Tanggula,Fantawild Adventure,Steel,Sit Down,Operating,2014-01-01
Mount Tanggula,Fantawild Adventure,Steel,Sit Down,Operating,2015-01-01
Mouse and Cat,Ta'er Bay Ski Resort,Steel,Sit Down,Operating,2019-01-01
Mouse Coaster,Riverview Park & Waterworld,Steel,Sit Down,,2003-01-01
Mouse Coaster,Wonderland Eurasia,Steel,Sit Down,SBNO,2019-01-01
Mouse Coaster,Happy Land,Steel,Sit Down,,2017-01-01
Mouse Coaster,Magic World,Steel,Sit Down,Operating,2020-01-01
Mouse Roller Coaster,Happy Magic Mountain,Steel,Sit Down,,2009-01-01
Mouse Trap,Wonderland Amusement Park,Steel,Sit Down,Operating,1975-01-01
Mouse Trap,Pleasurewood Hills,Steel,Sit Down,Relocated,2000-01-01
Movie Park Studios,Movie Park Germany,Steel,Sit Down,Operating,2021-01-01
MP-Xpress,Movie Park Germany,Steel,Inverted,Operating,2001-01-01
Mr. Freeze Reverse Blast,Six Flags Over Texas,Steel,Sit Down,Operating,1998-01-01
Mr. Freeze Reverse Blast,Six Flags St. Louis,Steel,Sit Down,Operating,1998-01-01
Mroczny Dwór,Mandoria,Steel,Sit Down,Under Construction,2021-01-01
Mr. Twister,Elitch Gardens,Wood,Sit Down,,1965-01-01
Münchner Bahn,Speelland Beekse Bergen,Steel,Sit Down,Relocated,1985-01-01
Mumbai Xpress,Global Village,Steel,Sit Down,Operating,2017-01-01
Mumbo Jumbo,Flamingo Land,Steel,Sit Down,Operating,2009-01-01
Munich Autobahn,Kobe Portopialand,Steel,Bobsled,,1991-01-01
Muntanya Russa,Tibidabo,Steel,Sit Down,Operating,2008-01-01
Muntanya Russa,Dream Park,Steel,Sit Down,Operating,2011-01-01
Music Coaster feat. Violet,Joypolis,Steel,Sit Down,,2016-01-01
Muskrat Scrambler,Six Flags New Orleans,Steel,Sit Down,SBNO,2000-01-01
Mustang Mountain Coaster,Mustang Mountain Coaster,Steel,Sit Down,Operating,2021-01-01
Myrtle Turtle,Pavilion Park,Steel,Sit Down,Operating,2014-01-01
Mystery Mine,Adventure Asia Park,Steel,Sit Down,,1998-01-01
Mystery Mine,Dollywood,Steel,Sit Down,Operating,2007-01-01
Mystic,Walibi Rhône-Alpes,Steel,Sit Down,Operating,2019-01-01
Mystic Timbers,Kings Island,Wood,Sit Down,Operating,2017-01-01
Naga Bay,Bobbejaanland,Steel,Sit Down,Operating,2011-01-01
Namazu,Vulcania,Steel,Sit Down,Under Construction,2021-01-01
Natur-Bobbahn,Kienbergpark,Steel,Sit Down,Operating,2017-01-01
Navel Coaster,Shibukawa Skyland,Steel,Sit Down,Operating,1998-01-01
NDH Flying Lion Coaster,Nandaihe International Amusement Center,Steel,Inverted,Operating,2009-01-01
Nefeskesen,İsfanbul,Steel,Sit Down,Operating,2014-01-01
Nemesis,Alton Towers,Steel,Inverted,Operating,1994-01-01
Nemesis Inferno,Thorpe Park,Steel,Inverted,Operating,2003-01-01
Neo's Twister,PowerLand,Steel,Sit Down,Operating,2011-01-01
Nessi,Coney Beach Pleasure Park,Steel,Sit Down,Operating,2002-01-01
Nessi,Ocean Beach Amusement Park,Steel,Sit Down,Relocated,1992-01-01
Nessi,Rhyl Fun Fair,Steel,Sit Down,Operating,2005-01-01
Nessi,Parque Rehilete Alcalde,Steel,Sit Down,,2006-01-01
Nessi,Ffrith Beach Fun Parc,Steel,Sit Down,,
Nessi,Sindbad's Amusement Centre,Steel,Sit Down,,2002-01-01
Nessi,Bağcılar Luna Park,Steel,Sit Down,,2011-01-01
Nessi,Pleasurelands,Steel,Sit Down,Operating,2009-01-01
Nessi,Bağcılar Luna Park,Steel,Sit Down,Relocated,2010-01-01
Nessi,Chudo Yudo Grad,Steel,Sit Down,Operating,2004-01-01
Nessi,Sunny Island,Steel,Sit Down,Relocated,2017-01-01
Nessi,Lunapark,Steel,Sit Down,Operating,2014-01-01
Nessi,Skazka Vityazevo,Steel,Sit Down,Operating,2019-01-01
Nessi,Giresun Lunapark,Steel,Sit Down,Operating,2016-01-01
Nessi Coaster,Al-Sha'ab Leisure Park,Steel,Sit Down,,2001-01-01
Nessi Coaster,Wonderland,Steel,Sit Down,,2002-01-01
Nessi Coaster,Marah Land Sabahiya,Steel,Sit Down,,2004-01-01
Nessi Coaster,Gloria's Fantasyland,Steel,Sit Down,Operating,2009-01-01
Nessi Coaster,Sky Ranch,Steel,Sit Down,Operating,2013-01-01
Nessi Coaster,By the Bay,Steel,Sit Down,Relocated,2012-01-01
Nessi Coaster,D'Leonor Inland Resort & Adventure Park,Steel,Sit Down,Operating,2014-01-01
Nessi Dragon,Disneyland Lunapark,Steel,Sit Down,Operating,2009-01-01
Nessie,Hansa Park,Steel,Sit Down,Operating,1980-01-01
Nessie,Luneur Park,Steel,Sit Down,,
Nessi Roller Coaster,Carron Dream Park,Steel,Sit Down,Operating,2013-01-01
New Beast,Alton Towers,Steel,Sit Down,Relocated,1992-01-01
New Derby Racer,Riverside Park,Wood,Sit Down,,1912-01-01
New Mexico Rattler,Cliff's Amusement Park,Wood,Sit Down,Operating,2002-01-01
New Revolution,Six Flags Magic Mountain,Steel,Sit Down,Operating,1976-01-01
New Roller Coaster,New MetroLand,Steel,Sit Down,Relocated,1988-01-01
New Texas Giant,Six Flags Over Texas,Steel,Sit Down,Operating,2011-01-01
New Wilder Wild Mouse,Lagoon,Wood,Sit Down,,1973-01-01
New Wild Mouse Coaster,Misaki Park,Steel,Sit Down,,1996-01-01
New York Getaway,Neo Geo World Tokyo Bayside,Steel,Sit Down,,1999-01-01
Niagara,Parco Giochi Trocadero,Steel,Sit Down,,2006-01-01
Niagara-Wasserbahn,Wiener Prater,Wood,Sit Down,,1928-01-01
Nickelodeon Slime Streak,Nickelodeon Universe Theme Park,Steel,Sit Down,Operating,2019-01-01
Nickelodeon Streak,Blackpool Pleasure Beach,Wood,Sit Down,Operating,1933-01-01
Nid des Marsupilamis,Parc Spirou Provence,Steel,Sit Down,Operating,2019-01-01
Nighthawk,Carowinds,Steel,Flying,Operating,2004-01-01
Nightmare,Boblo Island,Steel,Sit Down,Relocated,1988-01-01
Nightmare,Joyland,Wood,Sit Down,,1949-01-01
Nightmare at Crack Axle Canyon,Great Escape,Steel,Sit Down,,1999-01-01
Nightmare At Phantom Cave,Six Flags Darien Lake,Steel,Sit Down,Relocated,1996-01-01
Nightmare Mine,Frontier City,Steel,Sit Down,,1980-01-01
Nightmare Mine,Frontier City,Steel,Sit Down,,2000-01-01
Night Rescue,Oriental Heritage,Steel,Sit Down,Operating,2015-01-01
Night Rescue,Oriental Heritage,Steel,Sit Down,Operating,2016-01-01
Ninja,Six Flags St. Louis,Steel,Sit Down,Operating,1989-01-01
Ninja,Six Flags Magic Mountain,Steel,Suspended,Operating,1988-01-01
Nio,Greenland,Steel,Inverted,Operating,1997-01-01
Nissi Coaster,Marah Land,Steel,Sit Down,Operating,1999-01-01
Nitro,Six Flags Great Adventure,Steel,Sit Down,Operating,2001-01-01
Nitro,Dennlys Parc,Steel,Sit Down,Operating,2010-01-01
Nocky Flitzer,Turracher Höhe,Steel,Sit Down,Operating,2007-01-01
Noisette Express,Nigloland,Steel,Sit Down,Operating,2020-01-01
Nonhoi Coaster,Toyohashi Non Hoi Park,Steel,Sit Down,Operating,2015-01-01
Nor'Easter Mountain Coaster,Attitash Mountain Resort,Steel,Sit Down,Operating,2010-01-01
Nor'easter Mountain Coaster,Greek Peak Mountain Resort,Steel,Sit Down,Operating,2011-01-01
North Wind Coaster,Luna Park,Wood,Sit Down,,1915-01-01
Nostalgische Achterbahn,Skyline Park,Steel,Sit Down,Operating,2015-01-01
Now You See Me: High Roller,Motiongate,Steel,Sit Down,Under Construction,2021-01-01
Nuclear Rush,Scene75 Entertainment Center,Steel,Sit Down,Operating,2019-01-01
Nyckelpigan,Gröna Lund,Steel,Sit Down,Operating,1976-01-01
Oachkatzl,Märchenwald im Isartal,Steel,Sit Down,Operating,1999-01-01
Oasis Express,Kuwait Entertainment City,Steel,Sit Down,,1984-01-01
Objectif Mars,Futuroscope,Steel,Sit Down,Operating,2020-01-01
Oblivion,Alton Towers,Steel,Sit Down,Operating,1998-01-01
Oblivion - The Black Hole,Gardaland,Steel,Sit Down,Operating,2015-01-01
Ocean Block,Yunli Dreamland,Steel,Sit Down,Operating,2018-01-01
Ocean Coaster,Harbour Park,Steel,Sit Down,Operating,2008-01-01
Ocean Glider,Dongguan People's Park,Steel,Sit Down,Operating,2016-01-01
Ocean Glider,Xishui Paradise,Steel,Sit Down,Operating,2017-01-01
Ocean Roller Coaster,Steeplechase Park,Wood,Sit Down,,
Ocean Roller Coaster,CYY Happy Town,Steel,Sit Down,Operating,2020-01-01
Ocean Roller Coaster,Galaxy Land Theme Park,Steel,Sit Down,Operating,2016-01-01
Ocean Train Coaster,VinWonders,Steel,Sit Down,Operating,2015-01-01
Octonauts Rollercoaster Adventure,Alton Towers,Steel,Sit Down,Operating,2015-01-01
OCT Thrust SSC1000,Happy Valley,Steel,Sit Down,Operating,2014-01-01
Odenwaldbob,Sommerrodelbahn Wald Michelbach,Steel,Sit Down,Operating,2010-01-01
Odin Express,Kurashiki Tivoli Park,Steel,Sit Down,Relocated,
Odinexpressen,Tivoli Gardens,Steel,Sit Down,,1985-01-01
Odyssey,Fantasy Island,Steel,Inverted,Operating,2002-01-01
Oedbergflitzer,Oedberg,Steel,Sit Down,Operating,2008-01-01
