Roller Coaster,Amusement Park,Type,Design,Status,Opened
Montaña Mágica,Montaña Mágica,Steel,Sit Down,,2008
Montaña Power Dragon,Mampato,Steel,Sit Down,Operating,2016
Montaña Ratón,Granja Villa,Steel,Sit Down,Operating,2002
Montaña Rusa,La Feria Chapultepec Magico,Wood,Sit Down,SBNO,1964
Montaña Rusa,Bosque Mágico,Steel,Sit Down,,1993
Montaña Rusa,Parque Del Café,Steel,Sit Down,Operating,1999
Montaña Rusa,Salitre Magico,Steel,Sit Down,Operating,2000
Montana Rusa,Camelot Park,Steel,Sit Down,Relocated,1998
Montaña Rusa,Tivoli World,Steel,Sit Down,Operating,1972
Montaña Rusa,Tibidabo,Steel,Sit Down,,1961
Montana Rusa,Salitre Magico,Steel,Sit Down,,
Montaña Rusa,Mundo Divertido,Steel,Sit Down,,1993
Montaña Rusa,Mundo Divertido,Steel,Sit Down,,1993
Montaña Rusa,Diverland,Steel,Sit Down,Operating,1983
Montaña Rusa,Parque Lenin,Steel,Sit Down,,1985
Montaña Rusa,Todo en Uno,Steel,Sit Down,,2002
Montaña Rusa,Parque Italo Americano,Steel,Sit Down,,2001
Montaña Rusa,Isla del Coco,Wood,Sit Down,,1951
Montaña Rusa,Aventura Center,Steel,Sit Down,Relocated,2003
Montaña Rusa,Parque Luján,Steel,Sit Down,Operating,1998
Montaña Rusa,Neverland Park,Steel,Sit Down,Operating,2003
Montaña Rusa,Jalisco Park,Steel,Sit Down,,2000
Montaña Rusa,Mundo Divertido,Steel,Sit Down,,2002
Montaña Rusa,Mampato,Steel,Sit Down,,2004
Montana Rusa,Juegos del Parque Rodó,Steel,Sit Down,,1993
Montaña Rusa,Parque Norte,Steel,Sit Down,,2005
Montaña Rusa,Isla del Coco,Steel,Sit Down,,2008
Montaña Rusa,Parque Lenin,Steel,Sit Down,,2006
Montaña Rusa,Pola Park,Steel,Sit Down,Operating,2010
Montaña Rusa,Parque de Atracciones de Montjuic,Wood,Sit Down,,1966
Montaña Rusa,Parque Bicentenario,Steel,Sit Down,Operating,2009
Montaña Rusa,Karting Cross,Steel,Sit Down,SBNO,2009
Montaña Rusa,Diverxity,Steel,Sit Down,Operating,2003
Montaña Rusa,Acuaparque de la Caña,Steel,Sit Down,,2000
Montaña Rusa,Smir Park,Steel,Sit Down,Operating,2009
Montaña Rusa,Guatemala National Fair,Wood,Sit Down,,1936
Montaña Rusa,M'nar Park,Steel,Sit Down,Operating,2008
Montaña Rusa,Peko's Multiparque,Steel,Sit Down,Operating,2004
Montaña Rusa,Aventura Center,Steel,Sit Down,,2012
Montaña Rusa,Teleferico San Jacinto,Steel,Sit Down,,1977
Montaña Rusa,Space Playworld,Steel,Sit Down,,2012
Montaña Rusa,Dito Park,Steel,Sit Down,Operating,2005
Montaña Rusa,Chicolandia,Steel,Sit Down,Operating,2010
Montana Rusa,RAF Park,Steel,Sit Down,,2012
Montaña Rusa,Parque de Palatino,Wood,Sit Down,,1906
Montana Rusa,Casino de la Arrabassada,Wood,Sit Down,,1910
Montaña Rusa,Buin Park,Steel,Sit Down,,2009
Montaña Rusa,MundoPark,Steel,Sit Down,Relocated,2003
Montaña Rusa,Guatemala National Fair,Wood,Sit Down,,1953
Montaña Rusa,Holiday World - Wooland Fun Park,Steel,Sit Down,Operating,2019
Montaña Rusa,Parque Luna,Wood,Sit Down,,1906
Montaña Rusa,Turó-Park,Wood,Sit Down,,1915
Montaña Rusa Ala Delta,Parque de Diversiones Quiqueland,Steel,Inverted,SBNO,2009
Montaña Rusa Infantil,Parque de la Ciudad,Steel,Sit Down,,1982
Montaña Rusa Infantil,Tivoli World,Steel,Sit Down,Operating,1972
Montaña Rusa Infantil,Diverland,Steel,Sit Down,Operating,2010
Montaña Suiza,Parque de Atracciones Monte Igueldo,Steel,Sit Down,Operating,1928
Montanha da Leba,Ulengo Center Glakeni,Steel,Sit Down,Operating,2015
Montanha do Moco,Ulengo Center Glakeni,Steel,Sit Down,Operating,2015
Montanha Espacial,Tivoli Park,Steel,Sit Down,Relocated,1983
Montanha Espacial,Luna Park,Steel,Sit Down,Relocated,
Montanha Mágica,Bracalândia,Steel,Sit Down,Relocated,2001
Montanha Mágica,Magikland,Steel,Sit Down,Operating,2010
Montanha Maluca,Neo Geo Family,Steel,Sit Down,Operating,2019
Montanha Russa,Fantasy Place,Steel,Sit Down,Relocated,1995
Montanha Russa,Walter World,Steel,Sit Down,Operating,1998
Montanha Russa,Parque Trombini,Steel,Sit Down,,
Montanha Russa,Parque de Diversões Marisa,Steel,Sit Down,Relocated,1996
Montanha Russa,Neo Geo Family,Steel,Sit Down,Operating,2003
Montanha Russa,Funcenter,Steel,Sit Down,Relocated,1997
Montanha Russa,Aquashow Family Park,Steel,Sit Down,Operating,2006
Montanha Russa,Mirabilandia,Steel,Sit Down,,1994
Montanha Russa,American Park,Steel,Sit Down,,1997
Montanha Russa,Play Kid,Steel,Sit Down,Operating,1993
Montanha Russa,Bracalândia,Steel,Sit Down,,1988
Montanha Russa,Park Trombini,Steel,Sit Down,Operating,2003
Montanha Russa,Parque de Diversões Marisa,Steel,Sit Down,Operating,2013
Montanha Russa,Parque Shanghai,Wood,Bobsled,,
Montanha Russa,Parque Shanghai,Wood,Sit Down,,1947
Montanha Russa,Funny Days,Steel,Sit Down,Operating,2009
Montanha Russa,Cakky Balaco,Steel,Sit Down,,2009
Montanha Russa,Uni Duni TÊ,Steel,Suspended,Operating,2009
Montanha Russa,Collors,Steel,Sit Down,,2009
Montanha Russa,Parque Guaíba,Steel,Sit Down,,2011
Montanha Russa,Aquarela Kids,Steel,Suspended,,2011
Montanha Russa,Parc Magique,Steel,Sit Down,Relocated,2011
Montanha Russa,Mirage Park,Steel,Sit Down,,
Montanha Russa,Parque de Diversão Barilândia,Steel,Sit Down,Operating,2007
Montanha Russa,Viva um Sonho Buffet,Steel,Sit Down,Operating,2010
Montanha Russa,Buffet Mediterraneo - Unidade Araci,Steel,Suspended,,2008
Montanha Russa,Village Kids Buffet,Steel,Sit Down,Operating,2012
Montanha Russa,Era Uma Vez Festas Infantis,Steel,Suspended,Operating,2006
Montanha Russa,Estação do Faz de Conta,Steel,Sit Down,Operating,2012
Montanha Russa,Planet Mundi,Steel,Sit Down,Operating,2012
Montanha Russa,Kids and Kids,Steel,Sit Down,Operating,2012
Montanha Russa,Planeta Kids,Steel,Sit Down,Operating,2012
Montanha Russa,Ilha do Tesouro,Steel,Sit Down,Operating,2012
Montanha Russa,Spazio Arcobaleno,Steel,Sit Down,Operating,2011
Montanha Russa,Buffet Mega Point,Steel,Sit Down,Operating,2012
Montanha Russa,Parque Shanghai,Wood,Sit Down,Relocated,1938
Montanha Russa,Buffet Bosque Encantado,Steel,Suspended,Operating,2013
Montanha Russa,Parque dos Paturis,Steel,Sit Down,,2016
Montanha Russa,Parque do Golinha,Steel,Sit Down,Operating,2017
Montanha Russa do Astronauta,Parque da Mônica,Steel,Sit Down,Operating,1997
Montańita,Parque Eme,Steel,Sit Down,Operating,1989
Montanita,Juegos Mecánicos Calima,Steel,Sit Down,Operating,1997
Montanita,Juegos Mecánicos Pereira,Steel,Sit Down,Operating,1997
Montañita Rusa,Mundo Aventura,Steel,Sit Down,Operating,1998
Montañita Rusa Minera,Chicolandia,Steel,Sit Down,Operating,2011
Montañita Rusa Tornado,Divertilandia,Steel,Sit Down,Operating,2004
Mont Blank,Edenlandia,Steel,Sit Down,,
Monte Aurora,Terra Encantada,Steel,Sit Down,Relocated,1999
Monte Carlo Racetrack,Happy Valley,Steel,Sit Down,Operating,2012
Monte Carlo Track,Happy Valley,Steel,Sit Down,Operating,2017
Monte Coaster,Freizeitpark Monte Kaolino,Steel,Sit Down,Operating,2007
Monte Makaya,Terra Encantada,Steel,Sit Down,Relocated,1998
Montezooma's Revenge,Knott's Berry Farm,Steel,Sit Down,Operating,1978
Montezum,Hopi Hari,Wood,Sit Down,Operating,1999
Montu,Busch Gardens Tampa,Steel,Inverted,Operating,1996
Moon Car,Baotou Leyuan,Steel,Sit Down,,2008
Moon Raker,Nicco Park,Steel,Sit Down,Operating,2006
Moon Raker,Nandan Park,Steel,Sit Down,Operating,2010
Moon Rocket,Hocus Pocus Park,Steel,Sit Down,,1966
Moonsault Scramble,Fuji-Q Highland,Steel,Sit Down,,1983
Morgawr,Camel Creek Adventure Park,Steel,Sit Down,Operating,2010
Moselbob,Freizeitsee Triolago,Steel,Sit Down,Operating,2010
Moto Bala,Mundo Petapa,Steel,Sit Down,Operating,2010
Moto Coaster,Six Flags Darien Lake,Steel,Sit Down,Operating,2008
Moto Coaster,Jin Jiang Action Park,Steel,Sit Down,Operating,2009
Moto Coaster,Penglai Euro Park,Steel,Sit Down,Operating,2013
Moto Coaster,Foreigner Street,Steel,Sit Down,,2012
Moto Coaster,Max Wonder Park,Steel,Sit Down,Operating,2016
MotoGee,Särkänniemi Amusement Park,Steel,Sit Down,Operating,2010
Motorbike Launch Coaster,Chimelong Paradise,Steel,Sit Down,Operating,2006
Motorbike Roller Coaster,Happy World,Steel,Sit Down,Operating,2011
Motorbike Roller Coaster,Panda Paradise,Steel,Sit Down,Operating,2013
Motorbike Roller Coaster,Wuhan Zhongshan Park,Steel,Sit Down,Operating,2014
Motor Coaster,Quancheng Euro Park,Steel,Sit Down,Operating,2014
Motorcycle Roller Coaster,Great Xingdong Tourist World,Steel,Sit Down,Operating,2018
Motorized Roller Coaster,Sinma Kingdom,Steel,Sit Down,Operating,2014
Motor Rider,Lewa Adventure,Steel,Sit Down,Operating,2015
Motor Roller Coaster,Yingze Park,Steel,Sit Down,,2013
Motor Roller Coaster,Galaxy Land Theme Park,Steel,Sit Down,SBNO,2016
Motorworld Express,Motor World,Steel,Sit Down,,2005
Mountain Caterpillar Railway,Southport Pleasureland,Wood,Sit Down,,1925
Mountain Coaster,Rusutsu Resort,Steel,Sit Down,Operating,1984
Mountain Coaster,Jiminy Peak Mountain Resort,Steel,Sit Down,Operating,2006
Mountain Coaster,Cranmore Mountain Adventure Park,Steel,Sit Down,Operating,2010
Mountain Coaster,Park City Mountain Resort,Steel,Sit Down,Operating,2006
Mountain Coaster,Snowbird,Steel,Sit Down,Operating,2012
Mountain Coaster,Wisp Resort,Steel,Sit Down,Operating,2007
Mountain Coaster,Camelback Mountain Adventures,Steel,Sit Down,Operating,2012
Mountain Coaster,Gunstock Mountain Resort,Steel,Sit Down,Operating,2016
Mountain Coaster,Hosokura Mine Park,Steel,Sit Down,SBNO,
Mountain Coaster,Cypress Mountain,Steel,Sit Down,Under Construction,2021
Mountain Dip,Rocky Glen,Wood,Sit Down,,1924
Mountain Express,Six Flags Magic Mountain,Steel,Sit Down,Relocated,1973
Mountain Flyer,Mountain Park,Wood,Sit Down,,1929
Mountain-Luge,Hautacam Parc de Loisirs,Steel,Sit Down,Operating,2007
Mountain Pipe Coaster,Camp Fortune,Steel,Sit Down,Under Construction,2021
Mountain Railway,Anglo-American Exhibition,Wood,Sit Down,,1908
Mountain Railway,Scottish Exhibition of National History Art and Industry,Wood,Sit Down,,1911
Mountain Scenic Railway,White City,Wood,Sit Down,,1906
Mountain Scenic Railway,Liverpool Exhibition,Wood,Sit Down,,1913
Mountain Slides,Manara Cliff,Steel,Sit Down,Operating,2000
Mountain Speedway,Crystal Palace Park,Wood,Sit Down,,1911
Mountain Speedway,Fairmount Park,Wood,Sit Down,,1925
Mountain Train,Hafetz Hayim,Steel,Sit Down,Operating,2006
Mountain Twister,Régie des Saisies,Steel,Sit Down,Operating,2009
Mountain Voyage,Oriental Legend,Steel,Sit Down,Operating,2019
Mount Coaster,Maya Cable Amusement Park,Steel,Sit Down,,1955
Mount Mara,Bobbejaanland,Steel,Sit Down,Operating,1989
Mount Rocky Coaster,Tobu Zoo Park,Steel,Sit Down,,1989
Mount Tanggula,Fantawild Adventure,Steel,Sit Down,Operating,2012
Mount Tanggula,Fantawild Dreamland,Steel,Sit Down,Operating,2013
Mount Tanggula,Fantawild Dream Kingdom,Steel,Sit Down,Operating,2011
Mount Tanggula,Fantawild Theme Park,Steel,Sit Down,Operating,2015
Mount Tanggula,Fantawild Adventure,Steel,Sit Down,Operating,2014
Mount Tanggula,Fantawild Adventure,Steel,Sit Down,Operating,2015
Mouse and Cat,Ta'er Bay Ski Resort,Steel,Sit Down,Operating,2019
Mouse Coaster,Riverview Park & Waterworld,Steel,Sit Down,,2003
Mouse Coaster,Wonderland Eurasia,Steel,Sit Down,SBNO,2019
Mouse Coaster,Happy Land,Steel,Sit Down,,2017
Mouse Coaster,Magic World,Steel,Sit Down,Operating,2020
Mouse Roller Coaster,Happy Magic Mountain,Steel,Sit Down,,2009
Mouse Trap,Wonderland Amusement Park,Steel,Sit Down,Operating,1975
Mouse Trap,Pleasurewood Hills,Steel,Sit Down,Relocated,2000
Movie Park Studios,Movie Park Germany,Steel,Sit Down,Operating,2021
MP-Xpress,Movie Park Germany,Steel,Inverted,Operating,2001
Mr. Freeze Reverse Blast,Six Flags Over Texas,Steel,Sit Down,Operating,1998
Mr. Freeze Reverse Blast,Six Flags St. Louis,Steel,Sit Down,Operating,1998
Mroczny Dwór,Mandoria,Steel,Sit Down,Under Construction,2021
Mr. Twister,Elitch Gardens,Wood,Sit Down,,1965
Münchner Bahn,Speelland Beekse Bergen,Steel,Sit Down,Relocated,1985
Mumbai Xpress,Global Village,Steel,Sit Down,Operating,2017
Mumbo Jumbo,Flamingo Land,Steel,Sit Down,Operating,2009
Munich Autobahn,Kobe Portopialand,Steel,Bobsled,,1991
Muntanya Russa,Tibidabo,Steel,Sit Down,Operating,2008
Muntanya Russa,Dream Park,Steel,Sit Down,Operating,2011
Music Coaster feat. Violet,Joypolis,Steel,Sit Down,,2016
Muskrat Scrambler,Six Flags New Orleans,Steel,Sit Down,SBNO,2000
Mustang Mountain Coaster,Mustang Mountain Coaster,Steel,Sit Down,Operating,2021
Myrtle Turtle,Pavilion Park,Steel,Sit Down,Operating,2014
Mystery Mine,Adventure Asia Park,Steel,Sit Down,,1998
Mystery Mine,Dollywood,Steel,Sit Down,Operating,2007
Mystic,Walibi Rhône-Alpes,Steel,Sit Down,Operating,2019
Mystic Timbers,Kings Island,Wood,Sit Down,Operating,2017
Naga Bay,Bobbejaanland,Steel,Sit Down,Operating,2011
Namazu,Vulcania,Steel,Sit Down,Under Construction,2021
Natur-Bobbahn,Kienbergpark,Steel,Sit Down,Operating,2017
Navel Coaster,Shibukawa Skyland,Steel,Sit Down,Operating,1998
NDH Flying Lion Coaster,Nandaihe International Amusement Center,Steel,Inverted,Operating,2009
Nefeskesen,İsfanbul,Steel,Sit Down,Operating,2014
Nemesis,Alton Towers,Steel,Inverted,Operating,1994
Nemesis Inferno,Thorpe Park,Steel,Inverted,Operating,2003
Neo's Twister,PowerLand,Steel,Sit Down,Operating,2011
Nessi,Coney Beach Pleasure Park,Steel,Sit Down,Operating,2002
Nessi,Ocean Beach Amusement Park,Steel,Sit Down,Relocated,1992
Nessi,Rhyl Fun Fair,Steel,Sit Down,Operating,2005
Nessi,Parque Rehilete Alcalde,Steel,Sit Down,,2006
Nessi,Ffrith Beach Fun Parc,Steel,Sit Down,,
Nessi,Sindbad's Amusement Centre,Steel,Sit Down,,2002
Nessi,Bağcılar Luna Park,Steel,Sit Down,,2011
Nessi,Pleasurelands,Steel,Sit Down,Operating,2009
Nessi,Bağcılar Luna Park,Steel,Sit Down,Relocated,2010
Nessi,Chudo Yudo Grad,Steel,Sit Down,Operating,2004
Nessi,Sunny Island,Steel,Sit Down,Relocated,2017
Nessi,Lunapark,Steel,Sit Down,Operating,2014
Nessi,Skazka Vityazevo,Steel,Sit Down,Operating,2019
Nessi,Giresun Lunapark,Steel,Sit Down,Operating,2016
Nessi Coaster,Al-Sha'ab Leisure Park,Steel,Sit Down,,2001
Nessi Coaster,Wonderland,Steel,Sit Down,,2002
Nessi Coaster,Marah Land Sabahiya,Steel,Sit Down,,2004
Nessi Coaster,Gloria's Fantasyland,Steel,Sit Down,Operating,2009
Nessi Coaster,Sky Ranch,Steel,Sit Down,Operating,2013
Nessi Coaster,By the Bay,Steel,Sit Down,Relocated,2012
Nessi Coaster,D'Leonor Inland Resort & Adventure Park,Steel,Sit Down,Operating,2014
Nessi Dragon,Disneyland Lunapark,Steel,Sit Down,Operating,2009
Nessie,Hansa Park,Steel,Sit Down,Operating,1980
Nessie,Luneur Park,Steel,Sit Down,,
Nessi Roller Coaster,Carron Dream Park,Steel,Sit Down,Operating,2013
New Beast,Alton Towers,Steel,Sit Down,Relocated,1992
New Derby Racer,Riverside Park,Wood,Sit Down,,1912
New Mexico Rattler,Cliff's Amusement Park,Wood,Sit Down,Operating,2002
New Revolution,Six Flags Magic Mountain,Steel,Sit Down,Operating,1976
New Roller Coaster,New MetroLand,Steel,Sit Down,Relocated,1988
New Texas Giant,Six Flags Over Texas,Steel,Sit Down,Operating,2011
New Wilder Wild Mouse,Lagoon,Wood,Sit Down,,1973
New Wild Mouse Coaster,Misaki Park,Steel,Sit Down,,1996
New York Getaway,Neo Geo World Tokyo Bayside,Steel,Sit Down,,1999
Niagara,Parco Giochi Trocadero,Steel,Sit Down,,2006
Niagara-Wasserbahn,Wiener Prater,Wood,Sit Down,,1928
Nickelodeon Slime Streak,Nickelodeon Universe Theme Park,Steel,Sit Down,Operating,2019
Nickelodeon Streak,Blackpool Pleasure Beach,Wood,Sit Down,Operating,1933
Nid des Marsupilamis,Parc Spirou Provence,Steel,Sit Down,Operating,2019
Nighthawk,Carowinds,Steel,Flying,Operating,2004
Nightmare,Boblo Island,Steel,Sit Down,Relocated,1988
Nightmare,Joyland,Wood,Sit Down,,1949
Nightmare at Crack Axle Canyon,Great Escape,Steel,Sit Down,,1999
Nightmare At Phantom Cave,Six Flags Darien Lake,Steel,Sit Down,Relocated,1996
Nightmare Mine,Frontier City,Steel,Sit Down,,1980
Nightmare Mine,Frontier City,Steel,Sit Down,,2000
Night Rescue,Oriental Heritage,Steel,Sit Down,Operating,2015
Night Rescue,Oriental Heritage,Steel,Sit Down,Operating,2016
Ninja,Six Flags St. Louis,Steel,Sit Down,Operating,1989
Ninja,Six Flags Magic Mountain,Steel,Suspended,Operating,1988
Nio,Greenland,Steel,Inverted,Operating,1997
Nissi Coaster,Marah Land,Steel,Sit Down,Operating,1999
Nitro,Six Flags Great Adventure,Steel,Sit Down,Operating,2001
Nitro,Dennlys Parc,Steel,Sit Down,Operating,2010
Nocky Flitzer,Turracher Höhe,Steel,Sit Down,Operating,2007
Noisette Express,Nigloland,Steel,Sit Down,Operating,2020
Nonhoi Coaster,Toyohashi Non Hoi Park,Steel,Sit Down,Operating,2015
Nor'Easter Mountain Coaster,Attitash Mountain Resort,Steel,Sit Down,Operating,2010
Nor'easter Mountain Coaster,Greek Peak Mountain Resort,Steel,Sit Down,Operating,2011
North Wind Coaster,Luna Park,Wood,Sit Down,,1915
Nostalgische Achterbahn,Skyline Park,Steel,Sit Down,Operating,2015
Now You See Me: High Roller,Motiongate,Steel,Sit Down,Under Construction,2021
Nuclear Rush,Scene75 Entertainment Center,Steel,Sit Down,Operating,2019
Nyckelpigan,Gröna Lund,Steel,Sit Down,Operating,1976
Oachkatzl,Märchenwald im Isartal,Steel,Sit Down,Operating,1999
Oasis Express,Kuwait Entertainment City,Steel,Sit Down,,1984
Objectif Mars,Futuroscope,Steel,Sit Down,Operating,2020
Oblivion,Alton Towers,Steel,Sit Down,Operating,1998
Oblivion - The Black Hole,Gardaland,Steel,Sit Down,Operating,2015
Ocean Block,Yunli Dreamland,Steel,Sit Down,Operating,2018
Ocean Coaster,Harbour Park,Steel,Sit Down,Operating,2008
Ocean Glider,Dongguan People's Park,Steel,Sit Down,Operating,2016
Ocean Glider,Xishui Paradise,Steel,Sit Down,Operating,2017
Ocean Roller Coaster,Steeplechase Park,Wood,Sit Down,,
Ocean Roller Coaster,CYY Happy Town,Steel,Sit Down,Operating,2020
Ocean Roller Coaster,Galaxy Land Theme Park,Steel,Sit Down,Operating,2016
Ocean Train Coaster,VinWonders,Steel,Sit Down,Operating,2015
Octonauts Rollercoaster Adventure,Alton Towers,Steel,Sit Down,Operating,2015
OCT Thrust SSC1000,Happy Valley,Steel,Sit Down,Operating,2014
Odenwaldbob,Sommerrodelbahn Wald Michelbach,Steel,Sit Down,Operating,2010
Odin Express,Kurashiki Tivoli Park,Steel,Sit Down,Relocated,
Odinexpressen,Tivoli Gardens,Steel,Sit Down,,1985
Odyssey,Fantasy Island,Steel,Inverted,Operating,2002
Oedbergflitzer,Oedberg,Steel,Sit Down,Operating,2008
Öksökö Öfkesi,Wonderland Eurasia,Steel,Sit Down,SBNO,2019
Oki Doki,Bobbejaanland,Steel,Sit Down,Operating,2004
Olandese Volante,MagicLand,Steel,Sit Down,Operating,2011
Old Gold Mine Roller Coaster,Century Amusement Park,Steel,Sit Down,,2003
Old Mine,Gorky Park,Steel,Sit Down,Operating,2012
Olma Qurti,G’afur G’ulom Nomidagi Madaniyat Va Istirohat Bog’i,Steel,Sit Down,,2011
Olympia Looping,Wiener Prater,Steel,Sit Down,Relocated,2016
Olympia Looping,Wiener Prater,Steel,Sit Down,,2018
Opa,Mt. Olympus Water & Theme Park,Steel,Sit Down,,2006
Oray Orayan,Sabda Alam Water Park,Steel,Sit Down,,2010
Orbita,Gorky Park,Steel,Sit Down,,2007
Orca,Loro Parque,Steel,Sit Down,Operating,2005
Orca Ride,Boudewijn Seapark,Steel,Sit Down,Operating,2000
Oriental Ride,Revere Beach,Wood,Sit Down,,1910
Orient Express,Worlds of Fun,Steel,Sit Down,,1980
Orient Express,Santa Cruz Beach Boardwalk,Steel,Sit Down,Relocated,1998
Orient Express,Fantasy Island,Steel,Sit Down,,1998
Orient Express,Palace Playland,Steel,Sit Down,Operating,2000
Orient Express,Funworld Game Center,Steel,Sit Down,Operating,2005
Orient Express,Pirate's Fun Park,Steel,Sit Down,,2002
Orient Express,Blue Diamond Park,Steel,Sit Down,,2004
Orient Express,Riverview Park & Waterworld,Steel,Sit Down,,2005
Orient Express,Como Town,Steel,Sit Down,,2005
Orient Express,O.D. Pavilion Amusement Park,Steel,Sit Down,,2009
Orient Express,Lake City Amusement Park,Steel,Sit Down,,2016
Orient Express,Arzo Sports & Fun Park,Steel,Sit Down,Operating,2015
Orient Express,Grady's Family Fun Park,Steel,Sit Down,Operating,2019
Original Wild Mouse,Boblo Island,Wood,Sit Down,,1957
Orion,Kings Island,Steel,Sit Down,Operating,2020
Orkanen,Fårup Sommerland,Steel,Suspended,Operating,2013
Orkanens Øje,Tivoli Friheden,Steel,Sit Down,Relocated,1986
O’rmon Sarguzashtlari,G’afur G’ulom Nomidagi Madaniyat Va Istirohat Bog’i,Steel,Sit Down,,2018
Orochi,Expoland,Steel,Inverted,Relocated,1996
Orochi,Parc du Bocasse,Steel,Suspended,Operating,2021
Orphan Rocker,Scenic World,Steel,Sit Down,SBNO,1988
Ortobruco Tour,Gardaland,Steel,Sit Down,Operating,1990
Oruga,Parque Lenin,Steel,Sit Down,Operating,2006
Oruga,Parque de la Selva,Steel,Sit Down,Operating,2013
Oruga,Parque Infantil Cuauhtémoc,Steel,Sit Down,Operating,2005
Oruga Feliz,Divertido,Steel,Sit Down,Relocated,2003
Oruga Feliz,Valle Fantástico,Steel,Sit Down,,2004
Oruga Feliz,Perimágico,Steel,Sit Down,,2010
Oryx Express,Doha Quest,Steel,Sit Down,Under Construction,2021
Oscar's Wacky Taxi,Sesame Place,Wood,Sit Down,Operating,2018
Osprey Mine Train,Chongqing Sunac Land,Steel,Sit Down,Operating,2020
Osttirodler,Lienzer Bergbahnen,Steel,Sit Down,Operating,2010
Ottovolante,Greenland,Steel,Sit Down,SBNO,1992
Outer Space Flying Car,Haibin Park,Steel,Sit Down,,2008
Outer Space Flying Car,Hongshan Forest Zoo,Steel,Sit Down,Operating,2009
Outer Space Flying Car,Cujin Park,Steel,Sit Down,Operating,2006
Outer Space Flying Car,Peace Park,Steel,Sit Down,Operating,2013
Outer Space Flying Car,Chang'an Park,Steel,Sit Down,,2003
Outer Space Flying Car,Nanhu Amusement Park,Steel,Sit Down,Operating,2013
Outer Space Flying Car,Fisherman Warf,Steel,Sit Down,,2008
Outer Space Flying Car,Xinhua Park,Steel,Sit Down,,2008
Outer Space Flying Car,Fantawild Adventure,Steel,Sit Down,Operating,2010
Outer Space Flying Car,Heping Park,Steel,Sit Down,Operating,2003
